Line,Tape,File,Date,Time,Depth of Airgun(m),Depth of Reciever(m),X Airgun,Y Airgun,Z Airgun,X_R1,Y_R1,Z_R1,Peak_Index,T90_1,T90_2,T90_3,T90_4,T90_5,T90_6,T90_7,T90_8,T90_9,T90_10,T90_11,T90_12,T90_13,T90_full,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_full,SEL_1,SEL_2,SEL_3,SEL_4,SEL_5,SEL_6,SEL_7,SEL_8,SEL_9,SEL_10,SEL_11,SEL_12,SEL_13,SEL_full,SPL_MLM_1,SPL_MLM_2,SPL_MLM_3,SPL_MLM_4,SPL_MLM_5,SPL_MLM_6,SPL_MLM_7,SPL_MLM_8,SPL_MLM_9,SPL_MLM_10,SPL_MLM_11,SPL_MLM_12,SPL_MLM_13,SPL_MLM_full,SEL_MLM_1,SEL_MLM_2,SEL_MLM_3,SEL_MLM_4,SEL_MLM_5,SEL_MLM_6,SEL_MLM_7,SEL_MLM_8,SEL_MLM_9,SEL_MLM_10,SEL_MLM_11,SEL_MLM_12,SEL_MLM_13,SEL_MLM_full
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.1,245019.6,5172601.6,9,-3264.4,-211.6,9,2493,3.342,3.454,3.376,3.354,2.62,2.272,2.82,2.632,2.646,2.822,2.968,2.804,2.636,3.216,117.2813,129.4942,136.843,136.0601,135.8606,136.3992,131.4353,131.0645,131.0112,126.1676,122.229,117.0375,112.9205,141.4716,122.5214,134.8774,142.1271,141.3157,140.0436,139.9632,135.9377,135.2674,135.2371,130.6732,126.9536,121.5153,117.1299,146.5448,55.1838,60.2689,62.1885,62.2551,60.0964,59.5579,58.2585,58.6586,59.1622,58.6099,56.5101,53.9048,52.1689,64.5001,113.607,123.8227,127.7689,127.9602,123.6504,122.3783,119.767,120.6478,121.6622,120.552,116.3537,111.1133,104.9241,132.3476
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.1,245019.6,5172601.6,9,-3252,-211.4,9,2496,3.406,2.692,2.778,2.774,1.216,0.632,1.914,2.534,1.628,0.868,1.972,2.234,2.02,2.342,117.5715,127.9601,131.2895,129.2718,134.458,137.874,128.719,125.8257,125.9033,122.264,114.6843,117.4404,111.8391,137.4984,122.8939,132.2609,135.7268,133.7029,135.3073,135.8811,131.5384,129.8637,128.0198,121.6492,117.6334,120.9312,114.8926,141.1943,55.1803,58.339,60.5929,57.7532,55.5292,55.1764,55.1213,55.1217,53.6992,52.0404,52.2563,52.1408,49.2545,61.6458,113.5838,119.9217,124.4376,118.8029,114.401,113.6141,113.5315,113.5069,110.6257,107.3123,105.9514,106.0287,99.8923,126.5449
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.1,245019.6,5172601.6,9,-3239.5,-211.2,9,2499,3.58,3.11,2.846,1.402,0.816,0.682,0.832,0.872,0.842,2.016,2.446,2.306,2.77,1.852,118.1049,125.7147,128.0705,131.8654,136.4989,139.0746,134.0864,132.1079,130.9891,121.5799,117.1412,118.0366,110.7922,138.5606,123.6437,130.6423,132.6129,133.3329,135.6158,137.4125,133.2877,131.513,130.2422,124.6248,121.0258,121.6652,115.217,141.237,55.5382,58.4441,57.7061,54.6818,54.5922,53.9621,53.8456,52.5319,52.8503,52.9944,53.4915,52.185,51.1009,60.0274,114.8358,120.5994,118.8379,112.6912,112.4135,111.2017,110.9906,108.2914,108.9248,109.2534,109.353,107.1501,102.7591,123.4273
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2627.2,245019.6,5172601.6,9,-3227,-210.9,9,4732,2.616,2.372,2.826,1.726,1.716,1.526,1.43,1.378,1.298,1.048,0.988,0.526,0.6,1.716,126.1102,133.2748,134.7212,136.5363,132.6806,133.7532,129.5893,125.5648,124.826,126.0917,125.904,137.2598,133.1367,141.7524,130.2866,137.026,139.2329,138.9067,135.0258,135.5888,131.1427,126.9573,125.9587,126.2954,125.8515,134.4697,130.9183,144.0975,57.7449,59.7692,59.3839,55.6676,54.7809,54.0217,54.306,53.6776,51.6299,50.4592,51.289,49.6161,48.5136,61.1502,118.1371,122.8309,122.024,114.5639,112.8074,111.32,111.8492,110.5954,106.5003,104.1572,105.809,102.4601,98.9944,125.5573
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2627.2,245019.6,5172601.6,9,-3214.6,-210.7,9,4479,2.012,2.186,1.572,1.274,1.622,1.446,1.702,1.708,1.694,1.692,0.964,1.254,1.472,1.7,129.5252,133.316,143.8033,143.8223,139.1502,140.6345,135.5322,129.8497,129.6961,130.4351,136.4532,137.0643,133.4915,147.0009,132.5615,136.7125,145.7678,144.874,141.2507,142.2362,137.8418,132.1746,131.9852,132.7191,136.2939,138.0472,135.1705,149.3054,55.1158,58.6287,59.7521,56.4081,56.9332,56.2988,54.2267,54.1705,53.0177,51.8973,50.8123,49.0384,46.6543,61.0593,113.5959,120.6641,122.9072,116.3256,117.4989,116.2204,111.7708,111.6001,109.3953,107.0919,105.0965,98.4952,93.8931,125.4129
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2627.2,245019.6,5172601.6,9,-3202.1,-210.4,9,3913,1.936,3.642,2.026,1.966,2.026,2.432,2.712,3.152,2.97,2.536,1.886,2.266,2.118,2.264,126.921,132.3535,140.6288,139.3574,137.4992,135.9952,130.7918,126.8032,127.5312,129.0888,133.7546,130.7784,127.4488,144.2355,129.79,137.9669,143.6952,142.2932,140.5656,139.8549,135.1246,131.7891,132.2588,133.1303,136.51,134.331,130.7081,147.7843,57.6181,62.1654,63.3465,60.3765,59.8624,58.7087,58.7412,59.8017,58.3823,57.9399,57.7173,55.0312,52.7437,65.5143,118.8627,127.032,126.978,120.9168,120.0538,117.6371,117.6495,120.1978,116.9583,116.4307,115.9638,110.4296,105.8309,131.3598
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2627.2,245019.6,5172601.6,9,-3189.7,-210.2,9,7437,2.218,1.808,1.85,1.33,1.264,1.246,1.222,1.904,1.892,1.908,2.122,1.074,2.02,1.6,124.9672,135.7046,141.0904,143.5657,140.7071,140.8617,139.4232,134.4707,135.4954,135.4547,134.02,139.3562,132.0127,147.7288,128.4268,138.2766,143.7621,144.8042,141.7245,141.8169,140.2939,137.2674,138.2646,138.2605,137.2874,139.6663,135.0662,149.77,59.2212,62.5541,66.4535,67.9747,65.9888,64.5843,64.5549,63.8178,63.7338,63.6075,63.8095,65.8612,63.8353,69.9494,122.1204,128.8802,136.4579,139.8766,136.0044,132.8705,132.9734,131.1945,131.0134,130.8952,131.3451,135.9427,131.2371,143.7224
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.8,245019.6,5172601.6,9,-3177.2,-209.9,9,6615,2.684,2.338,2.032,1.244,0.91,0.852,0.964,0.96,0.93,0.27,0.282,0.848,0.61,0.988,125.5725,133.3804,139.2515,142.3417,144.5014,145.4219,141.1961,139.4983,142.829,154.6988,153.1979,141.8222,141.046,153.0986,129.8603,137.0688,142.3307,143.2899,144.0918,144.7263,141.0369,139.321,142.5139,149.0124,147.7003,141.1061,138.8993,153.0462,57.7326,59.2716,60.5425,60.5621,58.6935,58.9249,56.5628,55.159,55.6154,56.8053,57.1975,56.0945,53.8562,63.1935,119.3181,121.8846,124.7335,124.6257,120.8431,121.3594,116.64,113.6238,114.4756,116.9612,117.7817,116.2516,111.9358,129.8601
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.8,245019.6,5172601.6,9,-3164.7,-209.6,9,2150,2.914,3.242,2.406,1.702,1.596,1.562,1.602,1.658,1.726,1.726,0.656,0.726,0.762,1.922,125.4859,134.6954,141.5209,142.5146,143.5182,142.2419,137.9934,137.5191,136.7912,137.5549,147.8239,143.4657,138.0008,149.2906,130.1308,139.8035,145.3338,144.8242,145.5485,144.1787,140.04,139.715,139.1616,139.9253,145.9929,142.0751,136.8204,152.1282,58.5366,62.3257,64.6325,63.8522,61.7028,59.7242,55.4634,54.8552,55.3106,55.7658,55.8045,54.3692,51.4468,65.7213,120.4514,127.9762,132.5677,129.9615,126.7571,122.6974,114.1837,112.9376,113.8574,114.8345,115.1317,112.0837,106.1377,134.7412
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.8,245019.6,5172601.6,9,-3152.3,-209.4,9,1852,3.542,3.338,2.638,2.544,1.788,2.048,2.12,2.444,1.978,0.56,0.236,0.18,0.84,2.176,120.0572,128.9846,134.7654,135.0283,138.2193,136.2489,131.9985,129.3527,130.737,136.8668,143.7687,144.4275,132.092,142.9714,125.5497,134.2194,138.9781,139.0835,140.743,139.3622,135.2618,133.2337,133.6993,134.3487,137.4978,136.9803,131.3348,146.348,57.6915,60.1061,61.562,60.2861,58.0271,56.6344,53.994,54.54,54.5957,53.6768,53.7627,52.061,50.9209,63.0766,118.6131,123.4901,126.4602,123.923,119.3475,116.5027,111.3446,112.3168,111.252,109.0929,108.1599,104.7787,103.9125,129.4483
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.8,245019.6,5172601.6,9,-3139.8,-209.1,9,5629,3.016,2.652,2.722,2.724,2.586,2.008,1.546,1.588,1.558,1.384,1.378,1.326,1.158,2.366,122.1346,130.6146,134.3167,137.0243,136.794,138.4821,138.5991,135.2083,135.9458,139.1247,137.8034,136.4093,135.3673,144.8231,126.9289,134.8504,138.6656,141.3764,140.9203,141.5098,140.4912,137.2168,137.8715,140.5361,139.1959,137.6347,136.0044,148.5633,55.4656,58.7726,60.4818,59.1884,56.9497,56.7693,54.3308,53.6612,53.0238,52.472,52.8299,51.7089,49.8556,61.8018,115.2065,121.1106,124.31,121.7215,117.1278,116.781,111.8929,110.5447,109.2732,108.1902,108.9317,104.7137,102.4355,126.9384
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2628.8,245019.6,5172601.6,9,-3127.4,-208.8,9,4691,2.864,3.306,3.394,2.44,1.984,1.908,1.742,1.316,1.712,1.762,1.32,1.328,1.652,2.06,129.1954,136.568,141.0513,142.8559,142.9326,145.0452,144.8489,142.3721,141.3661,141.2095,143.9726,141.7902,136.8348,151.1157,133.7651,141.7611,146.3584,146.7298,145.908,147.851,147.2594,143.5646,143.7012,143.6695,145.1783,143.0222,139.0149,154.2543,57.7376,60.4089,60.6765,59.0829,56.6428,54.7774,53.661,52.3935,51.4113,50.7069,50.5094,49.4936,47.74,62.1841,118.7183,124.1836,124.6462,121.392,116.8166,113.0171,111.5482,108.9579,107.1058,104.4037,104.033,100.312,96.1006,127.6556
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2628.8,245019.6,5172601.6,9,-3114.9,-208.4,9,3739,2.91,2.19,2.506,3.342,3.374,3.142,2.118,2.088,1.932,1.93,1.934,1.972,1.046,2.144,124.6463,135.6929,141.2365,138.8751,138.5935,138.3032,137.3243,135.8663,139.097,138.5598,136.1435,134.2565,142.0582,148.1333,129.2853,139.0973,145.2263,144.1151,143.875,143.2752,140.5835,139.0636,141.9571,141.4154,139.0081,137.2055,142.2535,151.4456,56.8408,60.5808,62.2195,61.9042,60.3469,59.1879,58.8051,57.2861,57.4879,57.9957,56.8267,54.3405,51.7421,65.0259,116.8156,123.3468,125.827,123.9647,120.8329,118.6551,118.3258,117.7261,118.0528,117.3273,115.131,110.8826,105.4938,130.3101
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2628.8,245019.6,5172601.6,9,-3102.5,-208.1,9,58,1.06,1.498,1.374,0.96,0.982,0.768,0.618,0.76,0.756,0.784,0.742,0.778,0.858,0.81,123.4473,125.9441,131.2034,135.5361,137.6192,140.6823,139.4696,135.3371,137.8577,142.4213,141.3476,133.4215,128.8165,146.9358,123.7004,127.6993,132.5833,135.3588,137.5404,139.5359,137.3794,134.1453,136.643,141.3645,140.0516,132.3313,128.1513,146.0206,50.6113,52.5221,55.0818,56.5734,57.6877,58.0611,55.8455,55.0715,54.1053,53.8021,52.434,51.3922,49.6637,62.016,112.7757,117.513,121.5234,119.927,118.2809,116.3043,114.6383,110.2997,108.4502,107.9043,105.6483,103.5944,99.7728,126.5672
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2628.8,245019.6,5172601.6,9,-3090,-207.8,9,4189,2.918,2.398,2.038,2.324,2.448,1.716,1.516,1.588,1.286,1.086,1.082,1.098,1.772,1.886,119.2008,128.4471,131.7707,127.7918,124.8303,127.1162,126.1552,129.5689,131.7035,126.5032,122.5674,116.5104,107.7972,136.7685,123.8516,132.2456,134.8628,131.4542,128.7184,129.4614,127.9621,131.5774,132.7959,126.8615,122.9097,116.9164,110.2818,139.5239,54.0133,57.1216,57.4252,54.9294,53.6886,53.6858,53.4176,53.9919,53.7578,51.6989,50.8963,47.9989,46.5245,59.4915,111.3549,117.6897,118.2246,113.0907,110.6046,110.6023,109.8235,109.8705,108.0206,104.0154,102.6255,96.4172,93.3313,122.3351
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.4,245019.6,5172601.6,9,-3077.6,-207.4,9,2537,3.57,3.604,2.78,2.052,0.932,0.782,0.83,0.892,0.878,0.916,1.488,1.012,0.706,1.96,114.7934,122.2722,126.9636,128.0721,133.1554,134.9783,131.6264,129.0742,126.9642,120.6093,113.1229,117.4145,115.5171,135.4876,120.3201,127.84,131.404,131.1939,132.8496,133.9104,130.8172,128.5778,126.3992,120.2283,114.8489,117.4663,114.0052,138.4102,54.8577,56.7031,55.7482,53.4928,52.5176,53.0451,53.4581,54.6763,53.9461,53.0161,52.3314,49.4245,47.6939,58.9305,113.0558,116.8205,114.9232,110.2962,108.3418,109.4474,110.2376,112.6457,111.1824,107.0056,105.7672,99.3589,95.8562,121.2007
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.4,245019.6,5172601.6,9,-3065.1,-207.1,9,2539,3.348,3.556,0.948,0.9,0.796,0.716,0.726,0.73,0.65,0.554,0.73,0.974,1.276,0.758,112.2842,118.028,132.089,134.6659,137.3526,139.8411,136.6522,133.9953,133.4823,128.4741,122.4389,116.7099,106.9392,143.0761,117.532,123.5376,131.8571,134.2083,136.3617,138.3902,135.2616,132.6285,131.6114,125.9092,121.0721,116.5955,107.9977,141.8728,52.0395,55.195,53.8486,52.3171,51.8595,51.5243,52.3647,53.687,52.972,52.2814,52.1499,48.9786,46.8876,57.6564,107.3128,112.7429,110.9801,107.868,106.9576,106.2818,107.9607,110.6841,109.2424,106.1492,105.4457,98.6122,94.58,118.5391
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.4,245019.6,5172601.6,9,-3052.7,-206.7,9,2542,3.618,3.592,2.618,1.992,0.75,0.712,0.736,0.808,0.66,0.568,0.424,0.51,1.958,0.83,116.2436,120.8783,127.5975,129.794,135.918,138.2847,135.0754,132.2523,132.896,128.7011,127.7251,121.9283,103.2733,141.5395,121.8283,126.4316,131.7772,132.7868,134.6686,136.8095,133.7442,131.3265,131.0914,126.2446,123.9988,119.004,106.1914,140.7303,53.9478,56.1132,57.4448,56.183,54.0829,53.6055,54.3856,54.8085,53.4228,52.7389,52.2693,50.1411,47.9365,59.5911,111.3403,115.5442,118.623,116.0423,111.5246,110.4625,111.9994,112.8924,110.0867,106.7592,105.3787,100.9314,96.3408,122.5336
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.4,245019.6,5172601.6,9,-3040.2,-206.3,9,2545,3.36,2.21,2.546,1.912,0.814,0.706,0.83,0.848,0.636,0.868,2.658,1.934,1.526,0.822,111.4097,122.4675,125.9875,128.6414,134.331,136.7512,133.0728,130.29,130.211,122.5245,110.9508,111.4055,105.5249,139.9026,116.6731,125.9114,130.0461,131.4563,133.4373,135.2393,132.2635,129.5739,128.2455,121.9097,115.1964,114.2701,107.3604,139.0513,54.2426,56.8466,58.1984,57.4892,55.9765,54.5396,54.7204,54.3514,52.3573,51.9072,52.0538,48.5927,45.8824,60.2082,110.5312,116.7605,119.6796,118.3071,115.3505,112.3554,112.6691,111.9763,108.067,107.1359,107.4168,100.4324,95.0201,123.6849
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.7,245019.6,5172601.6,9,-3027.8,-206,9,2548,2.544,3.34,2.57,1.124,0.904,0.706,0.898,1.63,0.774,0.598,0.48,0.354,1.586,0.926,114.5567,119.7284,124.6774,130.1736,132.8511,135.7757,131.7529,126.2667,128.6003,123.6237,124.0197,124.3826,106.3508,138.493,118.6119,124.9658,128.7768,130.6813,132.4127,134.2637,131.2857,128.3886,127.4877,121.3907,120.8321,119.8727,108.3538,138.1592,54.5692,55.9233,55.7575,55.2586,54.6256,55.0894,54.7297,56.0824,55.0722,54.046,54.2577,51.6261,48.9734,59.5793,110.5219,115.1026,114.9322,113.7891,112.491,113.4155,112.8304,115.5173,113.4027,111.381,110.8387,106.4959,101.1911,122.3833
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.7,245019.6,5172601.6,9,-3015.3,-205.6,9,2550,3.258,3.338,3.098,0.994,0.916,0.746,0.826,0.844,0.752,2.11,2.57,1.966,1.422,0.894,114.7819,122.0762,128.1676,134.1634,136.2542,138.6653,135.1252,132.8003,132.9463,121.7286,118.0957,122.9058,115.6698,142.1128,119.9114,127.311,133.0784,134.1373,135.8732,137.3927,134.295,132.0637,131.7085,124.9714,122.195,125.8416,117.1988,141.6262,54.5928,57.3724,58.9708,57.5705,56.4282,56.2298,55.8923,55.8702,55.0843,54.5872,54.9044,54.0111,51.4344,61.1191,112.5561,117.9818,121.4775,118.4929,116.1423,113.1576,113.0749,114.0241,112.0836,110.5207,110.0145,108.7718,104.29,125.5674
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.7,245019.6,5172601.6,9,-3002.8,-205.2,9,2553,3.474,3.306,3.044,2.964,1.992,0.728,1.444,2.938,0.842,2.53,3.492,2.022,3.176,2.904,116.4721,125.4179,131.9277,132.6254,135.3287,140.8748,135.0498,130.8387,134.6877,123.5643,124.4884,121.6532,111.5956,139.7522,121.8804,130.6109,136.7621,137.3442,138.3216,139.4961,136.6455,135.5192,133.9409,127.5955,129.9191,124.7111,116.6144,144.3822,57.4881,61.4536,63.1132,61.9271,61.459,61.0428,59.6457,61.0342,57.5274,57.821,60.3383,55.2112,54.2432,65.4561,118.0279,126.3656,128.8662,127.6928,126.3863,122.7792,121.6543,125.2902,116.62,117.3533,123.8973,110.5811,108.5938,134.3234
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.7,245019.6,5172601.6,9,-2990.4,-204.7,9,2557,3.476,3.144,2.8,2.926,2.552,2.938,3,2.92,2.528,2.932,1.734,0.91,2.51,2.928,117.5724,126.3045,132.8712,133.3278,134.1059,136.3323,134.2013,129.6008,129.2211,124.3771,124.2219,125.147,112.2526,140.3092,122.9832,131.2793,137.3428,137.9905,138.1747,141.0128,138.9726,134.2546,133.2489,129.0488,126.6124,124.7374,116.2494,144.9749,56.9575,60.8622,63.1389,64.1868,62.6338,62.2522,61.7793,60.584,59.8723,58.8067,55.7313,53.7667,52.1351,66.2344,115.396,125.1258,129.5547,129.3873,126.6508,124.8596,124.1735,122.593,120.4914,118.8333,114.0344,110.7636,104.9221,133.9015
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.4,245019.6,5172601.6,9,-2977.9,-204.3,9,1959,2.386,2.346,2.15,2.694,3.206,3.208,2.918,3.394,3.41,3.354,3.024,2.198,2.25,3.12,132.1429,139.9167,145.3312,142.4633,137.6362,139.2555,138.9446,134.1679,131.8123,127.986,127.2967,128.6121,120.2102,146.935,135.9196,143.6199,148.6556,146.7672,142.6959,144.3179,143.5954,139.475,137.1399,133.2416,132.1025,132.0323,123.732,151.8765,56.8538,61.7412,64.8227,64.6656,64.3152,63.259,60.9441,60.9186,60.7615,60.4742,59.5904,57.2423,52.3287,67.1708,114.5634,124.4399,130.2256,129.9099,129.2239,127.1883,122.6649,122.737,122.5171,122.7438,120.8522,115.4013,106.0032,134.9332
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.4,245019.6,5172601.6,9,-2965.5,-203.9,9,989,3.47,2.606,3.35,3.268,3.492,3.758,3.62,3.74,3.732,3.7,3.728,3.678,3.644,3.326,133.5182,144.3393,147.7453,147.2371,139.9363,136.1715,131.5385,128.1073,124.1819,122.5003,121.6426,121.1346,118.0629,150.0284,138.9215,148.499,152.9957,152.38,145.3671,141.921,137.1256,133.836,129.9013,128.1823,127.3573,126.7907,123.6787,155.2476,55.0698,60.2384,62.2602,61.7752,61.275,59.6479,57.5723,57.6092,55.4565,54.3613,54.4092,53.6482,52.3287,64.2956,110.7145,120.8925,124.749,124.1672,122.9338,120.4746,116.531,115.9612,111.6842,109.7028,109.6488,108.7737,105.6492,128.9119
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.4,245019.6,5172601.6,9,-2953,-203.4,9,967,3.274,2.628,3.51,3.316,2.74,2.53,3.098,3.038,3.108,3.096,3.098,3.088,3.428,3.106,132.2021,140.4643,142.3008,142.0421,139.7056,136.6687,131.0414,126.3958,123.4299,121.9578,122.4185,121.1601,113.6173,146.2554,137.3529,144.6606,147.7539,147.2483,144.0831,140.6999,135.9522,131.2217,128.3547,126.8658,127.3293,126.0569,118.9677,151.1775,54.5627,56.8529,59.3337,59.5512,57.7622,55.6178,54.6566,54.3985,53.6306,52.8721,52.7059,51.0123,48.175,61.2321,112.7819,117.0383,122.1669,121.6732,119.1707,114.7109,112.8081,111.6941,109.9927,106.1173,105.751,105.2906,99.6124,125.9658
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.4,245019.6,5172601.6,9,-2940.6,-203,9,2568,3.206,2.872,3.244,3.308,2.18,0.712,0.812,1.498,1.29,2.544,3.434,3.416,3.424,3.078,124.7899,133.3645,135.5427,135.1393,136.8397,142.1565,138.5897,131.5829,133.2782,127.0712,123.0911,121.2259,115.0492,141.6342,129.8495,137.9463,140.6535,140.3349,140.2243,140.6813,137.6852,133.338,134.3841,131.1264,128.4491,126.5611,120.3946,146.5169,52.1708,54.8871,56.7217,56.2828,54.8706,53.925,53.5207,54.6685,53.5674,52.7536,52.6402,50.5013,47.7612,59.0563,107.8561,113.1412,116.7818,116.0616,113.1233,111.2339,110.2971,112.5925,110.3101,106.5779,106.2888,101.7808,96.0449,121.3854
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.8,245019.6,5172601.6,9,-2928.1,-202.5,9,2592,2.836,3.384,3.024,3.11,2.238,0.844,0.68,0.94,0.686,0.88,1.746,2.256,2.228,2.59,130.5652,132.8027,137.696,136.209,137.1162,142.3839,140.7679,134.4569,137.8787,132.9906,125.458,119.3548,117.623,143.435,135.0923,138.097,142.5018,141.1366,140.6148,141.6474,139.093,134.1882,136.2419,132.4354,127.8784,122.8882,121.1022,147.568,52.4525,54.6869,56.381,55.1696,53.9187,52.9067,53.4243,55.0329,54.3831,52.8508,51.881,49.5268,47.0948,58.922,108.3193,112.608,115.9943,113.6622,111.2118,109.0718,109.8492,112.2336,110.4629,106.521,105.5095,99.6455,94.7387,121.066
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.8,245019.6,5172601.6,9,-2915.6,-202,9,2573,2.45,2.336,1.766,1.804,1.866,1.626,1.482,1.82,0.882,0.692,0.6,0.58,1.554,1.81,119.8356,128.3994,134.1693,134.6036,132.7025,133.2832,132.0252,126.0536,131.6194,129.6452,129.0934,127.4531,116.1344,139.6534,123.7272,132.0841,136.6392,137.166,135.4116,135.3944,133.7337,128.6543,131.0741,128.0462,126.8749,125.0874,118.0489,142.2302,50.1325,51.8244,54.1965,53.9228,52.5481,51.7363,52.4802,53.9063,53.2992,51.9475,51.7033,50.0336,48.1165,57.7523,103.5684,106.9465,111.8326,111.5931,108.9108,106.7008,108.1951,109.5826,107.9916,104.4619,104.3849,100.6104,96.5533,118.7574
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.8,245019.6,5172601.6,9,-2903.2,-201.5,9,8158,1.39,1.284,0.346,0.106,0.096,0.084,0.07,0.054,0.04,0.036,0.04,0.046,0.092,0.048,117.4955,124.9068,135.3479,143.8723,145.0167,144.2138,144.3486,144.5358,145.0715,144.528,142.9978,140.7782,134.1954,154.1583,118.9256,125.9925,130.7386,134.1254,134.8394,133.4566,132.7996,131.8597,131.0921,130.091,129.0184,127.4058,123.8332,140.9707,54.9684,57.7609,57.7904,57.4937,57.6841,57.0913,56.8768,56.5645,56.05,56.0128,56.401,55.708,54.1593,61.3323,113.2426,118.9767,120.3251,121.8308,122.8895,122.0397,121.4475,120.683,119.9357,119.1727,118.7092,117.1814,113.8023,129.382
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.8,245019.6,5172601.6,9,-2890.7,-201,9,1021,3.194,3.008,3.398,3.368,3.298,3.382,3.358,3.542,3.282,2.722,2.554,2.58,2.29,3.234,127.6299,132.6826,133.9808,133.1618,127.5479,122.9299,117.2124,114.239,115.026,116.5601,117.3859,116.9799,117.2489,137.461,132.6733,137.4653,139.293,138.4355,132.7304,128.2217,122.4732,119.7314,120.1874,120.909,121.4581,121.0961,120.8473,142.5584,51.9433,53.6859,55.5835,54.8118,53.5026,52.4982,51.6725,52.4509,51.5283,52.4021,52.9084,51.4068,49.4659,57.9375,107.1339,110.6556,114.4275,112.8657,110.2359,108.2851,106.5768,108.126,106.2864,107.7785,107.3065,103.8296,100.1924,119.1141
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.3,245019.6,5172601.6,9,-2878.3,-200.5,9,1132,2.498,2.864,3.028,2.772,1.974,2.728,3.506,3.588,3.342,2.462,2.344,2.026,1.512,3.098,128.4111,132.4172,134.2143,132.06,129.0676,120.9133,116.5156,115.5143,113.0377,112.844,113.2129,113.7881,108.8795,136.662,132.387,136.9869,139.0258,136.4879,132.0211,125.2718,121.9637,121.0628,118.2777,116.7569,116.9124,116.8545,110.6751,141.5728,51.7764,52.7165,53.5494,54.3339,53.9777,52.8648,53.1392,54.1294,52.1314,50.8124,50.9145,48.7817,47.3476,57.5625,107.2685,109.433,110.3429,111.9261,111.1824,108.9723,109.5234,111.5036,107.5114,104.8596,104.8307,99.8362,96.82,118.3989
